X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
17.4,18,space,7.281465,space,45.21229,space,26.96906,space,12.091045,space,28.575585,space,46.199,space,6.88273,space,11.227605,1,1,3.25514,0,0,0,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,33.033355,2,1,0.74721,0,1,1,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.442915,2,1,0.637525,0,2,2,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.310505,1,1,0.565925,0,3,3,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.566,2,1,0.56597,0,4,4,7,1,Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.338325,2,1,0.50306,0,5,5,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.303975,1,0,0.637555,0,6,6,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.050315,1,1,0.87769,0,7,7,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.416935,2,1,0.609545,0,8,8,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.32499,1,1,0.483865,0,9,9,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,030,001,2021-04-24_15h49.27.553,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
