X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
19.3,19.3,space,0.907875,space,1.62945,space,1.88201,space,1.04348,space,10.981385,space,8.22441,space,10.5076,space,7.096025,1,1,1.84595,0,0,0,11,1,Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,2.90444,1,1,2.657535,0,1,1,12,1,Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.544035,1,1,1.227635,0,2,2,14,1,Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.176135,1,1,0.65509,0,3,3,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.08004,2,1,1.808475,0,4,4,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.96276,1,1,0.83905,0,5,5,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.377775,2,1,0.492625,0,6,6,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.716455,2,1,0.621505,0,7,7,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.399255,1,1,0.57423,0,8,8,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.63608,2,1,0.737745,0,9,9,3,1,Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.719595,2,1,0.75996,0,10,10,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.453295,2,1,0.74525,0,11,11,8,1,Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.59203,2,1,1.18315,0,12,12,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,2.19637,1,1,0.628705,0,13,13,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,2.59749,2,1,0.58695,0,14,14,7,1,Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.431775,2,1,0.74705,0,15,15,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.341645,1,1,0.676545,0,16,16,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.695075,2,1,0.513785,0,17,17,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.538985,1,1,0.7326,0,18,18,13,1,Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.409895,1,1,0.573825,0,19,19,9,1,Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_106_colour3_distractors1_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,space,8.687985,space,0.884635,1,1,0.920385,,0,0,0,106,1,1a,106,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_18_colour1_distractors1_l.png,l,1,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,space,0.575805,1,1,0.63329,,0,1,1,474,1,2c,18,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_53_colour3_distractors19_r.png,r,2,002,001,2021-04-11_14h29.53.598,searchDisc4,2020.2.10,Win32,60,,,space,0.492365,1,0,0.599465,,0,2,2,395,1,2b,53,3,19,
