X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
15,15.2,space,7.64079,space,20.29986,space,8.07208,space,5.97013,space,11.24897,space,19.300265,space,1.69678,space,24.764085,1,1,1.20102,0,0,0,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.62125,2,1,0.53416,0,1,1,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.68448,1,1,0.722845,0,2,2,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.683665,2,1,0.57954,0,3,3,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.62711,2,0,0.628915,0,4,4,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.75054,2,1,0.91538,0,5,5,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.61636,1,1,0.61208,0,6,6,14,1,Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.47631,2,1,0.96772,0,7,7,8,1,Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.51961,2,1,0.769135,0,8,8,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.21744,2,1,0.675295,0,9,9,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.498955,2,1,0.559205,0,10,10,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.5093,1,1,0.590265,0,11,11,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.59902,1,1,0.903135,0,12,12,11,1,Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.567195,1,1,0.815105,0,13,13,12,1,Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.588,1,1,0.68445,0,14,14,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.638585,1,1,0.897695,0,15,15,9,1,Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,034,001,2021-04-26_17h15.05.218,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
