X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
36.5,36.8,space,1.116,space,6.252,space,1.231,space,0.414,space,0.76,space,0.793,space,1,space,0.566,1,1,0.649,0,0,0,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.562,2,1,0.515,0,1,1,3,1,Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.58,1,1,0.51,0,2,2,9,1,Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.409,2,1,0.55,0,3,3,8,1,Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.52,2,1,0.831,0,4,4,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.041,1,1,0.73,0,5,5,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.561,2,1,0.672,0,6,6,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.441,2,1,0.805,0,7,7,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.182,2,1,0.592,0,8,8,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.305,1,1,0.531,0,9,9,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.579,1,1,0.57,0,10,10,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.3,2,1,0.81,0,11,11,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,3.76,1,1,0.572,0,12,12,13,1,Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.539,2,1,0.55,0,13,13,7,1,Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.362,2,1,0.552,0,14,14,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.444,1,1,0.673,0,15,15,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,037,001,2021-04-26_22h15.38.453,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
