X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
34.3,34.6,space,6.19,space,10.182,space,9.999,space,1.596,space,139.731,space,8.688,space,0.447,space,2.984,1,1,0.794,0,0,0,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.681,2,1,0.637,0,1,1,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.407,2,1,0.901,0,2,2,7,1,Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.267,2,1,0.678,0,3,3,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.199,2,1,0.606,0,4,4,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.436,2,1,0.598,0,5,5,3,1,Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.5,2,1,0.488,0,6,6,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.735,1,1,0.531,0,7,7,14,1,Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.369,2,1,0.474,0,8,8,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.442,2,1,0.538,0,9,9,8,1,Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.7,1,1,0.621,0,10,10,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.677,1,1,1.042,0,11,11,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.472,1,1,0.509,0,12,12,9,1,Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.433,2,1,0.668,0,13,13,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.565,1,1,0.634,0,14,14,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.44,1,1,0.549,0,15,15,11,1,Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.366,1,1,0.638,0,16,16,13,1,Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.782,1,1,0.602,0,17,17,12,1,Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.339,1,1,0.779,0,18,18,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.572,2,1,0.813,0,19,19,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_12_colour3_distractors1_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,space,3.415,space,3.477,2,1,0.522,,0,0,0,468,1,2c,12,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_4_colour1_distractors31_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.597,2,1,0.563,,0,1,1,460,1,2c,4,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_19_colour1_distractors4_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.547,1,1,0.502,,0,2,2,475,1,2c,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_17_colour3_distractors43_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.565,1,0,0.605,,0,3,3,359,1,2b,17,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_57_colour1_distractors4_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.597,1,1,0.58,,0,4,4,399,1,2b,57,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_56_colour1_distractors1_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.569,1,1,0.571,,0,5,5,284,1,2a,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_88_colour3_distractors1_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.565,2,1,0.544,,0,6,6,430,1,2b,88,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_105_colour2_distractors43_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.563,1,1,0.773,,0,7,7,333,1,2a,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_100_colour2_distractors1_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.532,1,1,0.612,,0,8,8,442,1,2b,100,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_28_colour2_distractors31_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.466,1,1,0.512,,0,9,9,256,1,2a,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_104_colour2_distractors31_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.564,1,1,0.66,,0,10,10,332,1,2a,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_83_colour2_distractors4_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.73,2,1,0.533,,0,11,11,311,1,2a,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_36_colour0_distractors0_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.633,2,1,0.537,,0,12,12,36,1,1a,36,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_98_colour1_distractors31_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.6,1,1,0.769,,0,13,13,98,1,1a,98,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_5_colour1_distractors43_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.574,2,1,0.695,,0,14,14,233,1,2a,5,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_25_colour2_distractors4_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.577,1,1,0.708,,0,15,15,139,1,1b,25,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_66_colour2_distractors31_l.png,l,1,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.598,1,1,0.743,,0,16,16,408,1,2b,66,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_84_colour2_distractors9_r.png,r,2,004,001,2021-04-13_16h34.16.267,searchDisc4,2020.2.10,MacIntel,60,,,space,0.572,2,1,0.611,,0,17,17,84,1,1a,84,2,9,
