X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
20,19.7,space,9.09773,space,0.81494,space,0.630375,space,0.5512,space,0.07066,space,14.98162,space,1.53366,space,0.9457,2,1,0.64007,0,0,0,1,1,Practice arrays/exp1a_trial_3_colour1_distractors19_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.10659,1,0,0.503785,0,1,1,8,1,Practice arrays/exp1a_trial_16_colour3_distractors31_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.66779,1,1,0.925605,0,2,2,14,1,Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.51748,1,1,0.792795,0,3,3,11,1,Practice arrays/exp1a_trial_21_colour1_distractors19_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.34324,1,0,0.5487,0,4,4,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.443255,2,1,2.103765,0,5,5,3,1,Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.57883,1,1,0.59742,0,6,6,9,1,Practice arrays/exp1a_trial_19_colour1_distractors4_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.396,1,1,0.624005,0,7,7,12,1,Practice arrays/exp1a_trial_25_colour2_distractors4_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.59986,1,1,0.75311,0,8,8,10,1,Practice arrays/exp1a_trial_20_colour1_distractors9_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.40604,1,1,0.599605,0,9,9,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.13523,2,1,0.622035,0,10,10,18,1,Practice arrays/exp1a_trial_36_colour0_distractors0_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.314845,1,0,0.789365,0,11,11,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.446405,2,1,1.37362,0,12,12,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.05005,1,1,1.11261,0,13,13,13,1,Practice arrays/exp1a_trial_28_colour2_distractors31_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.12419,2,1,0.6629,0,14,14,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.525465,2,1,0.635435,0,15,15,7,1,Practice arrays/exp1a_trial_13_colour3_distractors4_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.68665,2,1,0.623225,0,16,16,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.60091,1,1,0.65288,0,17,17,19,1,Practice arrays/exp1a_trial_37_colour0_distractors0_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.96904,1,1,0.642185,0,18,18,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.490205,1,1,0.56466,0,19,19,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_75_colour0_distractors0_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,space,1.751745,space,0.798135,1,1,0.48765,,0,0,0,417,1,2b,75,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_94_colour1_distractors1_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.532955,1,1,0.50791,,0,1,1,322,1,2a,94,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_5_colour1_distractors43_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.667555,2,1,1.23954,,0,2,2,233,1,2a,5,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_73_colour3_distractors43_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.43581,1,1,2.614375,,0,3,3,187,1,1b,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_46_colour2_distractors9_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,3.36823,2,1,0.8484,,0,4,4,502,1,2c,46,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_82_colour2_distractors1_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.58301,2,1,0.72287,,0,5,5,82,1,1a,82,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_85_colour2_distractors19_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.545615,2,1,0.81387,,0,6,6,541,1,2c,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_42_colour1_distractors31_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.47434,2,1,0.62251,,0,7,7,498,1,2c,42,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_68_colour3_distractors1_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.52481,1,1,0.70153,,0,8,8,410,1,2b,68,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_15_colour3_distractors19_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.46711,2,1,0.66721,,0,9,9,243,1,2a,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_48_colour2_distractors31_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.4694,2,1,0.612405,,0,10,10,162,1,1b,48,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_104_colour2_distractors31_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.45009,1,1,0.64704,,0,11,11,560,1,2c,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_51_colour3_distractors4_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.451405,2,1,0.458395,,0,12,12,51,1,1a,51,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_103_colour2_distractors19_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.438065,1,1,1.0047,,0,13,13,217,1,1b,103,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_55_colour3_distractors43_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.41711,2,1,0.63882,,0,14,14,55,1,1a,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_61_colour1_distractors43_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.349735,1,1,0.931055,,0,15,15,289,1,2a,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_52_colour3_distractors9_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.401995,2,1,0.69887,,0,16,16,394,1,2b,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_30_colour3_distractors1_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.377915,1,1,0.84889,,0,17,17,486,1,2c,30,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_77_colour1_distractors4_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.35331,2,1,0.577585,,0,18,18,77,1,1a,77,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_35_colour3_distractors43_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.3387,1,1,0.613505,,0,19,19,377,1,2b,35,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_72_colour3_distractors31_l.png,l,1,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.35928,1,1,0.567805,,0,20,20,528,1,2c,72,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_51_colour3_distractors4_r.png,r,2,011,001,2021-04-19_17h58.15.204,searchDisc4,2020.2.10,Win32,60,,,space,0.34289,2,1,0.783005,,0,21,21,165,1,1b,51,3,4,
