X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
19.9,20.1,space,3.02523,space,4.355715,space,1.22652,space,2.847865,space,3.44108,space,1.754755,space,1.67551,space,1.64304,1,1,0.939065,0,0,0,17,1,Practice arrays/exp1a_trial_35_colour3_distractors43_l.png,l,1,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.77203,1,1,0.588735,0,1,1,15,1,Practice arrays/exp1a_trial_32_colour3_distractors9_l.png,l,1,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.67803,2,1,0.978965,0,2,2,6,1,Practice arrays/exp1a_trial_12_colour3_distractors1_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.621465,2,1,0.53582,0,3,3,0,1,Practice arrays/exp1a_trial_0_colour1_distractors1_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.510525,2,1,0.676185,0,4,4,4,1,Practice arrays/exp1a_trial_8_colour2_distractors9_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.10946,1,1,0.857395,0,5,5,14,1,Practice arrays/exp1a_trial_29_colour2_distractors43_l.png,l,1,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.404375,2,1,0.80646,0,6,6,5,1,Practice arrays/exp1a_trial_10_colour2_distractors31_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.785745,2,1,0.598455,0,7,7,2,1,Practice arrays/exp1a_trial_5_colour1_distractors43_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.64815,2,1,0.934485,0,8,8,3,1,Practice arrays/exp1a_trial_7_colour2_distractors4_r.png,r,2,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.586015,1,1,0.649005,0,9,9,16,1,Practice arrays/exp1a_trial_33_colour3_distractors19_l.png,l,1,036,001,2021-04-26_19h52.58.632,searchDisc4,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,
